课程名称	课程时间	课程目标	课程价格	课程配额	课程链接	教师名称	教师链接
【目标卓越班】初二物理寒假系统班（寒2期13:00）	1月30日-2月13日 · 13:00-15:25	适合八年级 | 全国地区通用	499	558人报名  每30人分小班	https://www.yuanfudao.com/lessons/3079266.html	柳士亚	https://www.yuanfudao.com/teachers/21654691/lesson?lessonId=3079266
高一语文春季系统班（周日09:00）	3月3日-6月23日 · 早09:00-11:25	适合高一 | 全国地区通用	799	295人报名  每60人分小班	https://www.yuanfudao.com/lessons/3081424.html	何燕	https://www.yuanfudao.com/teachers/100387696/lesson?lessonId=3081424
【目标优等班】初三英语寒假系统班（寒3期15:35）	2月16日-2月23日 · 15:35-17:55	适合九年级 | 全国地区通用	499	393人报名  每30人分小班	https://www.yuanfudao.com/lessons/3079434.html	周园	https://www.yuanfudao.com/teachers/51702800/lesson?lessonId=3079434
【目标一本班】高一数学寒假系统班（课改版·寒3期16:00）	2月16日-2月23日 · 16:00-18:25	适合高一 | 全国地区通用	399	601人报名  每60人分小班	https://www.yuanfudao.com/lessons/3080348.html	严攀	https://www.yuanfudao.com/teachers/114992036/lesson?lessonId=3080348
【目标985班】高二生物春季系统班（周六14:00）	3月2日-6月15日 · 14:00-16:00	适合高二 | 全国地区通用	499	157人报名  限报2000人	https://www.yuanfudao.com/lessons/3079724.html	刘丹	https://www.yuanfudao.com/teachers/85099492/lesson?lessonId=3079724
四年级猿编程L2系统班 第10期（周六早）	6月1日-11月30日	适合四年级 | 全国地区通用	4099	4人报名	https://www.yuanfudao.com/lessons/3088740.html	待分配	https://www.yuanfudao.com/teachers/132638972/lesson?lessonId=3088740
【目标985班】高三文科数学春季系统班（周六19:00）	3月2日-6月1日 · 19:00-21:00	适合高三 | 全国地区通用	499	926人报名  限报2000人	https://www.yuanfudao.com/lessons/3081018.html	季然	https://www.yuanfudao.com/teachers/68215716/lesson?lessonId=3081018
【一轮复习回顾】非金属及其化合物综合	高三 · 2月7日-2月20日 · 55分钟/次 · 6次课	适合高三 | 全国地区通用	30	140人报名	https://www.yuanfudao.com/lessons/3100030.html	冷道年	https://www.yuanfudao.com/teachers/162690364/lesson?lessonId=3100030
【技巧课】语文基础知识专项训练	七年级八年级九年级 · 2月17日-2月21日 · 55分钟/次 · 3次课	适合七年级 八年级 九年级 | 全国地区通用	15	1219人报名	https://www.yuanfudao.com/lessons/3093568.html	田颖	https://www.yuanfudao.com/teachers/87005480/lesson?lessonId=3093568
【英语能力强化班】二年级英语春季系统2班	3月5日-6月15日	适合二年级 | 全国地区通用	1650	6人报名  限报30人	https://www.yuanfudao.com/lessons/3093736.html	贾怡娟 王瑜	https://www.yuanfudao.com/teachers/126176904/lesson?lessonId=3093736
高二政治春季系统班（周六19:00）	3月2日-6月15日 · 19:00-21:00	适合高二 | 全国地区通用	499	343人报名  限报2000人	https://www.yuanfudao.com/lessons/3079840.html	张博文	https://www.yuanfudao.com/teachers/57815216/lesson?lessonId=3079840
五、六年级猿编程L2系统班 第12期（周六早）	8月10日-3月7日	适合五年级 六年级 | 全国地区通用	4099	已报满或无信息	https://www.yuanfudao.com/lessons/3092610.html	待分配	https://www.yuanfudao.com/teachers/115519392/lesson?lessonId=3092610
【实验班】初三化学寒假系统班（寒2期·18:10）	1月30日-2月13日 · 18:10-20:30	适合九年级 | 全国地区通用	499	755人报名  每30人分小班	https://www.yuanfudao.com/lessons/3079236.html	刘旭	https://www.yuanfudao.com/teachers/33812137/lesson?lessonId=3079236
【英语校内卓越班】六年级英语寒假系统7班	1月26日-2月2日	适合六年级 | 全国地区通用	700	35人报名	https://www.yuanfudao.com/lessons/3085576.html	骆美琪 张月	https://www.yuanfudao.com/teachers/129084920/lesson?lessonId=3085576
【英语能力起航班】六年级英语春季系统9班	3月5日-6月16日	适合六年级 | 全国地区通用	1650	26人报名  限报30人	https://www.yuanfudao.com/lessons/3084006.html	肖凡 潘星星	https://www.yuanfudao.com/teachers/143276952/lesson?lessonId=3084006
【目标985班】高三物理寒假系统班（寒2期19:00）	1月27日-2月3日 · 19:00-21:00	适合高三 | 全国地区通用	249	2000人报名	https://www.yuanfudao.com/lessons/3079106.html	王远	https://www.yuanfudao.com/teachers/60897660/lesson?lessonId=3079106
初三化学寒假系统班（鲁教版·寒3期18:10）	2月16日-2月23日 · 18:10-20:30	适合九年级 | 全国地区通用	499	184人报名  每30人分小班	https://www.yuanfudao.com/lessons/3079242.html	崔丽丽	https://www.yuanfudao.com/teachers/67547298/lesson?lessonId=3079242
【目标卓越班】初二物理寒假系统班（寒2期18:10）	1月30日-2月13日 · 18:10-20:30	适合八年级 | 全国地区通用	499	313人报名  每30人分小班	https://www.yuanfudao.com/lessons/3079200.html	马丽媛	https://www.yuanfudao.com/teachers/15586239/lesson?lessonId=3079200
【目标卓越班】初三物理寒假系统班（寒1期13:00）	1月19日-1月26日 · 13:00-15:25	适合九年级 | 全国地区通用	499	928人报名	https://www.yuanfudao.com/lessons/3079170.html	马丽媛	https://www.yuanfudao.com/teachers/15586239/lesson?lessonId=3079170
【目标985班】高三理科数学春季系统班（周六21:30）	3月2日-6月1日 · 21:30-23:30	适合高三 | 全国地区通用	499	1874人报名  限报2000人	https://www.yuanfudao.com/lessons/3080944.html	王伟	https://www.yuanfudao.com/teachers/40917253/lesson?lessonId=3080944
【目标联赛】高一数学寒假自招班（寒2期13:00）	1月30日-2月13日 · 13:00-15:00	适合高一 | 全国地区通用	399	330人报名  限报2000人	https://www.yuanfudao.com/lessons/3081190.html	陈熹	https://www.yuanfudao.com/teachers/64078066/lesson?lessonId=3081190
高二语文春季系统班（周六21:30）	3月2日-6月15日 · 21:30-23:30	适合高二 | 全国地区通用	499	56人报名  限报2000人	https://www.yuanfudao.com/lessons/3081320.html	赵占坤	https://www.yuanfudao.com/teachers/141608770/lesson?lessonId=3081320
【目标985班】高二英语寒假系统班（寒1期21:30）	1月18日-1月25日 · 21:30-23:30	适合高二 | 全国地区通用	249	479人报名	https://www.yuanfudao.com/lessons/3080094.html	孟凡玉	https://www.yuanfudao.com/teachers/26663895/lesson?lessonId=3080094
【目标985班】高二英语春季系统班（周五21:30）	3月1日-6月14日 · 21:30-23:30	适合高二 | 全国地区通用	499	178人报名  限报2000人	https://www.yuanfudao.com/lessons/3080248.html	罗杰	https://www.yuanfudao.com/teachers/57891538/lesson?lessonId=3080248
【英语能力起航班】三年级英语寒假系统8班	2月19日-2月26日	适合三年级 | 全国地区通用	700	32人报名	https://www.yuanfudao.com/lessons/3092100.html	张丽丽 郑云云	https://www.yuanfudao.com/teachers/129076440/lesson?lessonId=3092100
【技巧课】课内文言文巩固拔高（人教版必修四）	高二 · 1月3日-1月29日 · 55分钟/次 · 5次课	适合高二 | 全国地区通用	25	244人报名	https://www.yuanfudao.com/lessons/3092644.html	刘薇	https://www.yuanfudao.com/teachers/84707930/lesson?lessonId=3092644
【英语能力强化班】一年级英语寒假系统33班	1月26日-2月2日	适合一年级 | 全国地区通用	700	32人报名	https://www.yuanfudao.com/lessons/3098086.html	邢宇琪 陈健	https://www.yuanfudao.com/teachers/121825876/lesson?lessonId=3098086
【英语能力强化班】二年级英语春季系统1班	3月7日-6月15日	适合二年级 | 全国地区通用	1650	17人报名  限报30人	https://www.yuanfudao.com/lessons/3080648.html	侯越 尚格	https://www.yuanfudao.com/teachers/107869758/lesson?lessonId=3080648
高二理科数学春季系统班（周六19:00）	3月2日-6月15日 · 19:00-21:00	适合高二 | 全国地区通用	499	731人报名  限报2000人	https://www.yuanfudao.com/lessons/3080388.html	胡杰	https://www.yuanfudao.com/teachers/5520747/lesson?lessonId=3080388
【目标卓越班】初二物理春季系统班（周日14:00）	3月3日-6月23日 · 14:00-16:25	适合八年级 | 全国地区通用	999	199人报名  每30人分小班	https://www.yuanfudao.com/lessons/3079596.html	吴去非	https://www.yuanfudao.com/teachers/35268287/lesson?lessonId=3079596
【英语能力强化班】一年级英语春季系统7班	3月5日-6月15日	适合一年级 | 全国地区通用	1650	30人报名	https://www.yuanfudao.com/lessons/3088562.html	张诺凡 王逸莹	https://www.yuanfudao.com/teachers/129089256/lesson?lessonId=3088562
初三道德与法治政治春季系统班（周六09:00）	3月2日-6月8日 · 早09:00-11:30	适合九年级 | 全国地区通用	999	142人报名  每30人分小班	https://www.yuanfudao.com/lessons/3079844.html	梁如冰	https://www.yuanfudao.com/teachers/132614682/lesson?lessonId=3079844
【目标985班】高三生物春季系统班（周六19:00）	3月2日-6月1日 · 19:00-21:00	适合高三 | 全国地区通用	499	236人报名  限报2000人	https://www.yuanfudao.com/lessons/3079854.html	赵顺子	https://www.yuanfudao.com/teachers/73497012/lesson?lessonId=3079854
【英语能力强化班】一年级英语春季系统8班	3月5日-6月16日	适合一年级 | 全国地区通用	1650	30人报名	https://www.yuanfudao.com/lessons/3092516.html	张诺凡 胡博文	https://www.yuanfudao.com/teachers/129089256/lesson?lessonId=3092516
【英语校内卓越班】六年级英语春季系统8班	3月8日-6月15日	适合六年级 | 全国地区通用	1650	26人报名  限报34人	https://www.yuanfudao.com/lessons/3085530.html	尹恒 张月	https://www.yuanfudao.com/teachers/124977596/lesson?lessonId=3085530
【目标卓越班】初三化学春季系统班（周五18:00）	3月1日-6月7日 · 18:00-20:30	适合九年级 | 全国地区通用	999	323人报名  每30人分小班	https://www.yuanfudao.com/lessons/3079314.html	崔丽丽	https://www.yuanfudao.com/teachers/67547298/lesson?lessonId=3079314
【小猿热搜】高三生物典型题（系列1）	高三 · 1月17日-1月25日 · 55分钟/次 · 5次课	适合高三 | 全国地区通用	25	333人报名	https://www.yuanfudao.com/lessons/3095206.html	刘丹	https://www.yuanfudao.com/teachers/85099492/lesson?lessonId=3095206
【目标省一班】高一化学春季竞赛班（周六18:30）	3月2日-6月8日 · 18:30-20:30	适合高一 | 全国地区通用	799	186人报名  限报2000人	https://www.yuanfudao.com/lessons/3079488.html	刘宇	https://www.yuanfudao.com/teachers/2384441/lesson?lessonId=3079488
【目标一本班】高三英语春季系统班（周五21:30）	3月1日-5月31日 · 21:30-23:30	适合高三 | 全国地区通用	499	201人报名  限报2000人	https://www.yuanfudao.com/lessons/3080264.html	焦洋	https://www.yuanfudao.com/teachers/125397172/lesson?lessonId=3080264
【实验班】初三数学寒假系统班（寒2期09:00）	1月30日-2月12日 · 早09:00-11:20	适合九年级 | 全国地区通用	499	714人报名  每30人分小班	https://www.yuanfudao.com/lessons/3081152.html	荣伟伟	https://www.yuanfudao.com/teachers/31830739/lesson?lessonId=3081152
【目标985班】高二化学春季系统班（选修5+3·周六19:00）	3月2日-6月15日 · 19:00-21:00	适合高二 | 全国地区通用	499	125人报名  限报2000人	https://www.yuanfudao.com/lessons/3079708.html	廖耀华	https://www.yuanfudao.com/teachers/73595080/lesson?lessonId=3079708
高二理科数学春季系统班（周六21:30）	3月2日-6月15日 · 21:30-23:30	适合高二 | 全国地区通用	499	787人报名  限报2000人	https://www.yuanfudao.com/lessons/3080394.html	张煜晨	https://www.yuanfudao.com/teachers/94097552/lesson?lessonId=3080394
五、六年级猿编程L1系统班 第10期（周日早）	2月17日-5月19日	适合五年级 六年级 | 全国地区通用	1999	7人报名	https://www.yuanfudao.com/lessons/3088724.html	崔丹阳	https://www.yuanfudao.com/teachers/147590008/lesson?lessonId=3088724
【目标985班】高三理科数学寒假系统班（寒2期09:00）	1月27日-2月3日 · 早09:00-11:00	适合高三 | 全国地区通用	249	409人报名  限报2000人	https://www.yuanfudao.com/lessons/3079902.html	安男男	https://www.yuanfudao.com/teachers/37672891/lesson?lessonId=3079902
【英语能力发展班】四年级英语春季系统14班	3月6日-6月15日	适合四年级 | 全国地区通用	1650	18人报名  限报30人	https://www.yuanfudao.com/lessons/3083898.html	宋晨祎 江雨欣	https://www.yuanfudao.com/teachers/86578126/lesson?lessonId=3083898
【目标985班】高一英语春季系统班（周日09:00）	3月3日-6月23日 · 早09:00-11:25	适合高一 | 全国地区通用	799	194人报名  每60人分小班	https://www.yuanfudao.com/lessons/3080236.html	张莹逸	https://www.yuanfudao.com/teachers/82038712/lesson?lessonId=3080236
【目标985班】高三英语春季系统班（周六14:00）	3月2日-6月1日 · 14:00-16:00	适合高三 | 全国地区通用	499	235人报名  限报2000人	https://www.yuanfudao.com/lessons/3080278.html	靳婧	https://www.yuanfudao.com/teachers/50827463/lesson?lessonId=3080278
【目标985班】高三化学寒假系统班（寒2期19:00）	1月27日-2月3日 · 19:00-21:00	适合高三 | 全国地区通用	249	1979人报名  限报2000人	https://www.yuanfudao.com/lessons/3079662.html	张明燃	https://www.yuanfudao.com/teachers/37015377/lesson?lessonId=3079662
【英语能力强化班】一年级英语春季系统4班	3月6日-6月15日	适合一年级 | 全国地区通用	1650	29人报名  限报30人	https://www.yuanfudao.com/lessons/3080108.html	张峥妍 袁蜀豫	https://www.yuanfudao.com/teachers/119675466/lesson?lessonId=3080108
【英语能力发展班】四年级英语春季系统8班	3月6日-6月16日	适合四年级 | 全国地区通用	1650	30人报名  限报31人	https://www.yuanfudao.com/lessons/3083886.html	宋晨祎 严芷昕	https://www.yuanfudao.com/teachers/86578126/lesson?lessonId=3083886
【目标一本班】高三英语寒假系统班（寒3期21:30）	2月7日-2月14日 · 21:30-23:30	适合高三 | 全国地区通用	249	467人报名  限报2000人	https://www.yuanfudao.com/lessons/3080174.html	焦洋	https://www.yuanfudao.com/teachers/125397172/lesson?lessonId=3080174
【英语能力发展班】二年级英语春季系统4班	3月6日-6月16日	适合二年级 | 全国地区通用	1650	30人报名	https://www.yuanfudao.com/lessons/3080450.html	张诺凡 刘晨晞	https://www.yuanfudao.com/teachers/129089256/lesson?lessonId=3080450
【目标卓越班】初一数学寒假系统班（寒1期13:00）	1月19日-1月26日 · 13:00-15:20	适合七年级 | 全国地区通用	99	1079人报名	https://www.yuanfudao.com/lessons/3080378.html	袁野	https://www.yuanfudao.com/teachers/134794932/lesson?lessonId=3080378
【目标985班】高一物理春季系统班（周六18:30）	3月2日-6月22日 · 18:30-20:55	适合高一 | 全国地区通用	799	239人报名  每60人分小班	https://www.yuanfudao.com/lessons/3080068.html	周梦麟	https://www.yuanfudao.com/teachers/116352438/lesson?lessonId=3080068
【英语能力起航班】六年级英语春季系统2班	3月5日-6月15日	适合六年级 | 全国地区通用	1650	29人报名  限报30人	https://www.yuanfudao.com/lessons/3081098.html	肖凡 董宝红	https://www.yuanfudao.com/teachers/143276952/lesson?lessonId=3081098
【目标985班】高三化学寒假系统班（寒1期09:00）	1月18日-1月25日 · 早09:00-11:00	适合高三 | 全国地区通用	249	593人报名	https://www.yuanfudao.com/lessons/3079654.html	闫晶	https://www.yuanfudao.com/teachers/29917083/lesson?lessonId=3079654
【英语能力起航班】三年级英语春季系统8班	3月6日-6月16日	适合三年级 | 全国地区通用	1650	26人报名  限报30人	https://www.yuanfudao.com/lessons/3092566.html	张丽丽 郑云云	https://www.yuanfudao.com/teachers/129076440/lesson?lessonId=3092566
【目标985班】高一物理寒假系统班（课改版·寒3期16:00）	2月16日-2月23日 · 16:00-18:25	适合高一 | 全国地区通用	399	354人报名  每60人分小班	https://www.yuanfudao.com/lessons/3079996.html	周梦麟	https://www.yuanfudao.com/teachers/116352438/lesson?lessonId=3079996
高一数学春季系统班（非课改版·必修4+必修5·周日13:00）	3月3日-6月23日 · 13:00-15:25	适合高一 | 全国地区通用	799	126人报名  每60人分小班	https://www.yuanfudao.com/lessons/3080902.html	严攀	https://www.yuanfudao.com/teachers/114992036/lesson?lessonId=3080902
高二历史寒假系统班（寒3期09:00）	2月10日-2月17日 · 早09:00-11:00	适合高二 | 全国地区通用	249	573人报名  限报2000人	https://www.yuanfudao.com/lessons/3079792.html	唐浩	https://www.yuanfudao.com/teachers/119822784/lesson?lessonId=3079792
【目标985班】高三理科数学春季系统班（周六14:00）	3月2日-6月1日 · 14:00-16:00	适合高三 | 全国地区通用	499	228人报名  限报2000人	https://www.yuanfudao.com/lessons/3080940.html	季然	https://www.yuanfudao.com/teachers/68215716/lesson?lessonId=3080940
【目标985班】高三化学寒假系统班（寒2期21:30）	1月27日-2月3日 · 21:30-23:30	适合高三 | 全国地区通用	249	2000人报名	https://www.yuanfudao.com/lessons/3079664.html	张鹤至	https://www.yuanfudao.com/teachers/29190893/lesson?lessonId=3079664
高一政治春季系统班（非课改版·周日13:00）	3月3日-6月23日 · 13:00-15:20	适合高一 | 全国地区通用	799	171人报名  每60人分小班	https://www.yuanfudao.com/lessons/3079848.html	张博文	https://www.yuanfudao.com/teachers/57815216/lesson?lessonId=3079848
高三政治寒假系统班（寒1期13:00）	1月18日-1月25日 · 13:00-15:00	适合高三 | 全国地区通用	249	809人报名	https://www.yuanfudao.com/lessons/3079740.html	刘佳彬	https://www.yuanfudao.com/teachers/61535188/lesson?lessonId=3079740
四年级猿编程L2系统班 第9期（周日早）	5月12日-11月17日	适合四年级 | 全国地区通用	4099	4人报名	https://www.yuanfudao.com/lessons/3083790.html	待分配	https://www.yuanfudao.com/teachers/90173878/lesson?lessonId=3083790
